Source,Target,Title,Year,Citations
212,2838,Application of machine learning techniques to tuberculosis drug resistance analysis,2019.0,19.0
212,2838,Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
212,3978,Predicting CTCF-mediated chromatin loops using CTCF-MP,2018.0,22.0
212,3978,Exploiting sequence-based features for predicting enhancer–promoter interactions,2017.0,37.0
212,3979,Exploiting sequence-based features for predicting enhancer–promoter interactions,2017.0,37.0
212,5776,Application of machine learning techniques to tuberculosis drug resistance analysis,2019.0,19.0
212,5777,DeepAMR for predicting co-occurrent resistance of Mycobacterium tuberculosis,2019.0,7.0
212,5777,Application of machine learning techniques to tuberculosis drug resistance analysis,2019.0,19.0
212,5978,The lncLocator: a subcellular localization predictor for long non-coding RNAs based on a stacked ensemble classifier,2018.0,108.0
212,6150,The lncLocator: a subcellular localization predictor for long non-coding RNAs based on a stacked ensemble classifier,2018.0,108.0
212,7123,Predicting CTCF-mediated chromatin loops using CTCF-MP,2018.0,22.0
212,7224,The lncLocator: a subcellular localization predictor for long non-coding RNAs based on a stacked ensemble classifier,2018.0,108.0
212,7652,"MiRGOFS: a GO-based functional similarity measurement for miRNAs, with applications to the prediction of miRNA subcellular localization and miRNA–disease association",2018.0,18.0
212,7653,"MiRGOFS: a GO-based functional similarity measurement for miRNAs, with applications to the prediction of miRNA subcellular localization and miRNA–disease association",2018.0,18.0
212,7654,"MiRGOFS: a GO-based functional similarity measurement for miRNAs, with applications to the prediction of miRNA subcellular localization and miRNA–disease association",2018.0,18.0
212,8532,ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,2020.0,6.0
212,10770,DeepAMR for predicting co-occurrent resistance of Mycobacterium tuberculosis,2019.0,7.0
212,10945,AnnoFly: annotating Drosophila embryonic images based on an attention-enhanced RNN model,2019.0,4.0
212,10946,AnnoFly: annotating Drosophila embryonic images based on an attention-enhanced RNN model,2019.0,4.0
213,211,Hum-mPLoc 3.0: prediction enhancement of human protein subcellular localization through modeling the hidden correlations of gene ontology and functional domain features,2017.0,55.0
213,212,Hum-mPLoc 3.0: prediction enhancement of human protein subcellular localization through modeling the hidden correlations of gene ontology and functional domain features,2017.0,55.0
213,212,The lncLocator: a subcellular localization predictor for long non-coding RNAs based on a stacked ensemble classifier,2018.0,108.0
213,212,AnnoFly: annotating Drosophila embryonic images based on an attention-enhanced RNN model,2019.0,4.0
213,212,ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,2020.0,6.0
213,212,"MiRGOFS: a GO-based functional similarity measurement for miRNAs, with applications to the prediction of miRNA subcellular localization and miRNA–disease association",2018.0,18.0
213,1376,NeBcon: protein contact map prediction using neural network training coupled with naïve Bayes classifiers,2017.0,44.0
213,1730,MemBrain-contact 2.0: a new two-stage machine learning model for the prediction enhancement of transmembrane protein residue contacts in the full chain,2018.0,5.0
213,1730,R2C: improving ab initio residue contact map prediction using dynamic fusion strategy and Gaussian noise filter,2016.0,26.0
213,1959,Incorporating organelle correlations into semi-supervised learning for protein subcellular localization prediction,2016.0,18.0
213,1959,Learning complex subcellular distribution patterns of proteins via analysis of immunohistochemistry images,2020.0,5.0
213,1960,Incorporating organelle correlations into semi-supervised learning for protein subcellular localization prediction,2016.0,18.0
213,2048,R2C: improving ab initio residue contact map prediction using dynamic fusion strategy and Gaussian noise filter,2016.0,26.0
213,2049,R2C: improving ab initio residue contact map prediction using dynamic fusion strategy and Gaussian noise filter,2016.0,26.0
213,4075,Learning complex subcellular distribution patterns of proteins via analysis of immunohistochemistry images,2020.0,5.0
213,4831,NeBcon: protein contact map prediction using neural network training coupled with naïve Bayes classifiers,2017.0,44.0
213,4832,NeBcon: protein contact map prediction using neural network training coupled with naïve Bayes classifiers,2017.0,44.0
213,4833,NeBcon: protein contact map prediction using neural network training coupled with naïve Bayes classifiers,2017.0,44.0
213,5978,The lncLocator: a subcellular localization predictor for long non-coding RNAs based on a stacked ensemble classifier,2018.0,108.0
213,6150,Predicting RNA–protein binding sites and motifs through combining local and global deep convolutional neural networks,2018.0,70.0
213,6150,ToxDL: deep learning using primary structure and domain embeddings for assessing protein toxicity,2020.0,1.0
213,6150,The lncLocator: a subcellular localization predictor for long non-coding RNAs based on a stacked ensemble classifier,2018.0,108.0
213,6150,Protein–ligand binding residue prediction enhancement through hybrid deep heterogeneous learning of sequence and structure data,2020.0,3.0
213,7224,The lncLocator: a subcellular localization predictor for long non-coding RNAs based on a stacked ensemble classifier,2018.0,108.0
213,7245,ToxDL: deep learning using primary structure and domain embeddings for assessing protein toxicity,2020.0,1.0
213,7652,"MiRGOFS: a GO-based functional similarity measurement for miRNAs, with applications to the prediction of miRNA subcellular localization and miRNA–disease association",2018.0,18.0
213,7653,"MiRGOFS: a GO-based functional similarity measurement for miRNAs, with applications to the prediction of miRNA subcellular localization and miRNA–disease association",2018.0,18.0
213,7654,"MiRGOFS: a GO-based functional similarity measurement for miRNAs, with applications to the prediction of miRNA subcellular localization and miRNA–disease association",2018.0,18.0
213,8532,ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,2020.0,6.0
213,10945,AnnoFly: annotating Drosophila embryonic images based on an attention-enhanced RNN model,2019.0,4.0
213,10946,AnnoFly: annotating Drosophila embryonic images based on an attention-enhanced RNN model,2019.0,4.0
213,12090,ToxDL: deep learning using primary structure and domain embeddings for assessing protein toxicity,2020.0,1.0
213,12091,ToxDL: deep learning using primary structure and domain embeddings for assessing protein toxicity,2020.0,1.0
213,13061,Protein–ligand binding residue prediction enhancement through hybrid deep heterogeneous learning of sequence and structure data,2020.0,3.0
214,215,Green listed—a CRISPR screen tool,2018.0,nan
214,216,Green listed—a CRISPR screen tool,2018.0,nan
214,217,Green listed—a CRISPR screen tool,2018.0,nan
214,218,Green listed—a CRISPR screen tool,2018.0,nan
215,214,Green listed—a CRISPR screen tool,2018.0,nan
215,216,Green listed—a CRISPR screen tool,2018.0,nan
215,217,Green listed—a CRISPR screen tool,2018.0,nan
215,218,Green listed—a CRISPR screen tool,2018.0,nan
216,214,Green listed—a CRISPR screen tool,2018.0,nan
216,215,Green listed—a CRISPR screen tool,2018.0,nan
216,217,Green listed—a CRISPR screen tool,2018.0,nan
216,218,Green listed—a CRISPR screen tool,2018.0,nan
217,214,Green listed—a CRISPR screen tool,2018.0,nan
217,215,Green listed—a CRISPR screen tool,2018.0,nan
217,216,Green listed—a CRISPR screen tool,2018.0,nan
217,218,Green listed—a CRISPR screen tool,2018.0,nan
218,214,Green listed—a CRISPR screen tool,2018.0,nan
218,215,Green listed—a CRISPR screen tool,2018.0,nan
218,216,Green listed—a CRISPR screen tool,2018.0,nan
218,217,Green listed—a CRISPR screen tool,2018.0,nan
219,220,The discordant method: a novel approach for differential correlation,2016.0,20.0
219,221,The discordant method: a novel approach for differential correlation,2016.0,20.0
220,219,The discordant method: a novel approach for differential correlation,2016.0,20.0
220,221,The discordant method: a novel approach for differential correlation,2016.0,20.0
221,219,The discordant method: a novel approach for differential correlation,2016.0,20.0
221,220,The discordant method: a novel approach for differential correlation,2016.0,20.0
222,223,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
222,223,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
222,224,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
222,225,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
222,225,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
222,226,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
222,832,DUDes: a top-down taxonomic profiler for metagenomics,2016.0,31.0
222,2145,DUDes: a top-down taxonomic profiler for metagenomics,2016.0,31.0
222,6360,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
222,7418,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
223,222,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
223,222,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
223,224,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
223,225,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
223,225,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
223,226,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
223,832,Abundance estimation and differential testing on strain level in metagenomics data,2017.0,23.0
223,4000,Abundance estimation and differential testing on strain level in metagenomics data,2017.0,23.0
223,6360,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
223,7418,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
224,222,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
224,223,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
224,225,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
224,226,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
225,222,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
225,222,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
225,223,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
225,223,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
225,224,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
225,226,PAIPline: pathogen identification in metagenomic and clinical next generation sequencing samples,2018.0,12.0
225,226,PriLive: privacy-preserving real-time filtering for next-generation sequencing,2018.0,nan
225,226,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
225,6360,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
225,6360,PAIPline: pathogen identification in metagenomic and clinical next generation sequencing samples,2018.0,12.0
225,6394,PAIPline: pathogen identification in metagenomic and clinical next generation sequencing samples,2018.0,12.0
225,6395,PAIPline: pathogen identification in metagenomic and clinical next generation sequencing samples,2018.0,12.0
225,7418,LiveKraken––real-time metagenomic classification of illumina data,2018.0,16.0
225,7418,PriLive: privacy-preserving real-time filtering for next-generation sequencing,2018.0,nan
225,8044,PriLive: privacy-preserving real-time filtering for next-generation sequencing,2018.0,nan
225,8045,PriLive: privacy-preserving real-time filtering for next-generation sequencing,2018.0,nan
226,222,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
226,223,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
226,224,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
226,225,PAIPline: pathogen identification in metagenomic and clinical next generation sequencing samples,2018.0,12.0
226,225,PriLive: privacy-preserving real-time filtering for next-generation sequencing,2018.0,nan
226,225,HiLive: real-time mapping of illumina reads while sequencing,2017.0,13.0
226,6360,PAIPline: pathogen identification in metagenomic and clinical next generation sequencing samples,2018.0,12.0
226,6394,PAIPline: pathogen identification in metagenomic and clinical next generation sequencing samples,2018.0,12.0
226,6395,PAIPline: pathogen identification in metagenomic and clinical next generation sequencing samples,2018.0,12.0
226,7418,PriLive: privacy-preserving real-time filtering for next-generation sequencing,2018.0,nan
226,8044,PriLive: privacy-preserving real-time filtering for next-generation sequencing,2018.0,nan
226,8045,PriLive: privacy-preserving real-time filtering for next-generation sequencing,2018.0,nan
227,228,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
227,229,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
227,230,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
228,227,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
228,229,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
228,230,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
229,227,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
229,228,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
229,230,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
230,227,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
230,228,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
230,229,An integer programming framework for inferring disease complexes from network data,2016.0,13.0
230,6311,Modeling clinical and molecular covariates of mutational process activity in cancer,2019.0,3.0
230,9704,Modeling clinical and molecular covariates of mutational process activity in cancer,2019.0,3.0
231,232,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
231,233,iDHS-EL: identifying DNase I hypersensitive sites by fusing three different modes of pseudo nucleotide composition into an ensemble learning framework,2016.0,185.0
231,233,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
231,234,iDHS-EL: identifying DNase I hypersensitive sites by fusing three different modes of pseudo nucleotide composition into an ensemble learning framework,2016.0,185.0
231,234,iPromoter-2L: a two-layer predictor for identifying promoters and their types by multi-window-based PseKNC,2018.0,214.0
231,234,iEnhancer-EL: identifying enhancers and their strength with ensemble learning approach,2018.0,90.0
231,234,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
231,234,iRO-3wPseKNC: identify DNA replication origins by three-window-based PseKNC,2018.0,100.0
231,1960,iPromoter-2L: a two-layer predictor for identifying promoters and their types by multi-window-based PseKNC,2018.0,214.0
231,3541,iPromoter-2L: a two-layer predictor for identifying promoters and their types by multi-window-based PseKNC,2018.0,214.0
231,3541,iRO-3wPseKNC: identify DNA replication origins by three-window-based PseKNC,2018.0,100.0
231,3541,iEnhancer-EL: identifying enhancers and their strength with ensemble learning approach,2018.0,90.0
231,4144,ProtDec-LTR2.0: an improved method for protein remote homology detection by combining pseudo protein and supervised Learning to Rank,2017.0,29.0
231,4145,ProtDec-LTR2.0: an improved method for protein remote homology detection by combining pseudo protein and supervised Learning to Rank,2017.0,29.0
231,4146,ProtDec-LTR2.0: an improved method for protein remote homology detection by combining pseudo protein and supervised Learning to Rank,2017.0,29.0
231,6504,iEnhancer-EL: identifying enhancers and their strength with ensemble learning approach,2018.0,90.0
231,7740,iRO-3wPseKNC: identify DNA replication origins by three-window-based PseKNC,2018.0,100.0
231,10811,Protein fold recognition based on multi-view modeling,2019.0,38.0
231,10812,Protein fold recognition based on multi-view modeling,2019.0,38.0
231,10813,Protein fold recognition based on multi-view modeling,2019.0,38.0
231,11747,SMI-BLAST: a novel supervised search framework based on PSI-BLAST for protein remote homology detection,2020.0,nan
231,11797,SMI-BLAST: a novel supervised search framework based on PSI-BLAST for protein remote homology detection,2020.0,nan
231,11798,SMI-BLAST: a novel supervised search framework based on PSI-BLAST for protein remote homology detection,2020.0,nan
231,11799,SMI-BLAST: a novel supervised search framework based on PSI-BLAST for protein remote homology detection,2020.0,nan
231,12067,IDP-Seq2Seq: identification of intrinsically disordered regions based on sequence to sequence learning,2020.0,5.0
231,12068,IDP-Seq2Seq: identification of intrinsically disordered regions based on sequence to sequence learning,2020.0,5.0
232,231,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
232,233,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
232,234,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
233,231,iDHS-EL: identifying DNase I hypersensitive sites by fusing three different modes of pseudo nucleotide composition into an ensemble learning framework,2016.0,185.0
233,231,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
233,232,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
233,234,iDHS-EL: identifying DNase I hypersensitive sites by fusing three different modes of pseudo nucleotide composition into an ensemble learning framework,2016.0,185.0
233,234,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
234,231,iDHS-EL: identifying DNase I hypersensitive sites by fusing three different modes of pseudo nucleotide composition into an ensemble learning framework,2016.0,185.0
234,231,iPromoter-2L: a two-layer predictor for identifying promoters and their types by multi-window-based PseKNC,2018.0,214.0
234,231,iEnhancer-EL: identifying enhancers and their strength with ensemble learning approach,2018.0,90.0
234,231,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
234,231,iRO-3wPseKNC: identify DNA replication origins by three-window-based PseKNC,2018.0,100.0
234,232,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
234,233,iDHS-EL: identifying DNase I hypersensitive sites by fusing three different modes of pseudo nucleotide composition into an ensemble learning framework,2016.0,185.0
234,233,iRSpot-EL: identify recombination spots with an ensemble learning approach,2017.0,269.0
234,546,pLoc-mAnimal: predict subcellular localization of animal proteins with both single and multiple sites,2017.0,161.0
234,546,pLoc_bal-mAnimal: predict subcellular localization of animal proteins by balancing training dataset and PseAAC,2019.0,93.0
234,546,pLoc-mHum: predict subcellular localization of multi-location human proteins via general PseAAC to winnow out the crucial GO information,2018.0,141.0
234,546,iATC-mISF: a multi-label classifier for predicting the classes of anatomical therapeutic chemicals,2017.0,203.0
234,547,pLoc-mAnimal: predict subcellular localization of animal proteins with both single and multiple sites,2017.0,161.0
234,547,iATC-mISF: a multi-label classifier for predicting the classes of anatomical therapeutic chemicals,2017.0,203.0
234,548,pSumo-CD: predicting sumoylation sites in proteins with covariance discriminant algorithm by incorporating sequence-coupled effects into general PseAAC,2016.0,180.0
234,548,pLoc_bal-mAnimal: predict subcellular localization of animal proteins by balancing training dataset and PseAAC,2019.0,93.0
234,548,iPTM-mLys: identifying multiple lysine PTM sites and their different types,2016.0,216.0
234,548,pLoc-mHum: predict subcellular localization of multi-location human proteins via general PseAAC to winnow out the crucial GO information,2018.0,141.0
234,548,pLoc-mAnimal: predict subcellular localization of animal proteins with both single and multiple sites,2017.0,161.0
234,548,iATC-mISF: a multi-label classifier for predicting the classes of anatomical therapeutic chemicals,2017.0,203.0
234,1011,pLoc-mAnimal: predict subcellular localization of animal proteins with both single and multiple sites,2017.0,161.0
234,1011,pLoc_bal-mAnimal: predict subcellular localization of animal proteins by balancing training dataset and PseAAC,2019.0,93.0
234,1487,pSumo-CD: predicting sumoylation sites in proteins with covariance discriminant algorithm by incorporating sequence-coupled effects into general PseAAC,2016.0,180.0
234,1488,pSumo-CD: predicting sumoylation sites in proteins with covariance discriminant algorithm by incorporating sequence-coupled effects into general PseAAC,2016.0,180.0
234,1489,pSumo-CD: predicting sumoylation sites in proteins with covariance discriminant algorithm by incorporating sequence-coupled effects into general PseAAC,2016.0,180.0
234,1495,iPTM-mLys: identifying multiple lysine PTM sites and their different types,2016.0,216.0
234,1496,iPTM-mLys: identifying multiple lysine PTM sites and their different types,2016.0,216.0
234,1497,iPTM-mLys: identifying multiple lysine PTM sites and their different types,2016.0,216.0
234,1960,iPromoter-2L: a two-layer predictor for identifying promoters and their types by multi-window-based PseKNC,2018.0,214.0
234,3541,iPromoter-2L: a two-layer predictor for identifying promoters and their types by multi-window-based PseKNC,2018.0,214.0
234,3541,iRO-3wPseKNC: identify DNA replication origins by three-window-based PseKNC,2018.0,100.0
234,3541,iEnhancer-EL: identifying enhancers and their strength with ensemble learning approach,2018.0,90.0
234,6504,iEnhancer-EL: identifying enhancers and their strength with ensemble learning approach,2018.0,90.0
234,7740,iRO-3wPseKNC: identify DNA replication origins by three-window-based PseKNC,2018.0,100.0
235,236,VariantBam: filtering and profiling of next-generational sequencing data using region-specific rules,2016.0,12.0
235,236,"SeqLib: a C ++ API for rapid BAM manipulation, sequence alignment and sequence assembly",2017.0,6.0
235,2333,VariantBam: filtering and profiling of next-generational sequencing data using region-specific rules,2016.0,12.0
235,2334,VariantBam: filtering and profiling of next-generational sequencing data using region-specific rules,2016.0,12.0
236,235,VariantBam: filtering and profiling of next-generational sequencing data using region-specific rules,2016.0,12.0
236,235,"SeqLib: a C ++ API for rapid BAM manipulation, sequence alignment and sequence assembly",2017.0,6.0
236,2333,VariantBam: filtering and profiling of next-generational sequencing data using region-specific rules,2016.0,12.0
236,2334,VariantBam: filtering and profiling of next-generational sequencing data using region-specific rules,2016.0,12.0
237,238,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
237,239,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
237,240,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
237,241,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
237,3627,"SKEMPI 2.0: an updated benchmark of changes in protein–protein binding energy, kinetics and thermodynamics upon mutation",2019.0,63.0
237,5112,"SKEMPI 2.0: an updated benchmark of changes in protein–protein binding energy, kinetics and thermodynamics upon mutation",2019.0,63.0
237,6864,"SKEMPI 2.0: an updated benchmark of changes in protein–protein binding energy, kinetics and thermodynamics upon mutation",2019.0,63.0
237,6865,"SKEMPI 2.0: an updated benchmark of changes in protein–protein binding energy, kinetics and thermodynamics upon mutation",2019.0,63.0
238,237,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
238,239,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
238,240,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
238,241,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
239,237,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
239,238,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
239,240,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
239,241,"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures",2017.0,18.0
239,6536,Comparative analysis of methods for evaluation of protein models against native structures,2019.0,14.0
239,6537,Comparative analysis of methods for evaluation of protein models against native structures,2019.0,14.0
239,6538,Comparative analysis of methods for evaluation of protein models against native structures,2019.0,14.0
